CompoundCode,CompoundSMILES,CompoundConcentration,LibraryPlate,CrystalName,MountingResult,DataCollectionOutcome,DataProcessingResolutionHigh,RefinementOutcome,has_syndirella_name,base_name,crystal_hit,CAR,KD,KD_sd,KD_sem,kd_off_rate,kd_off_rate_sd,kd_off_rate1,kd_off_rate2,hit1,hit2,chainA_exp_predicted_RMSD,chainB_exp_predicted_RMSD,v2_chainA_exp_predicted_RMSD,v2_chainB_exp_predicted_RMSD,measurable_affinity,X,Y
Ric8inhib-1-frag-placed-1816,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1c(N)c(Br)cc(F)c1Br,9,NCS1-am-batch-3,NCS1-x1401,OK: No comment:No comment,success,1.976,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-19.361778,20.062805
Ric8inhib-1-frag-placed-1372,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1c(Br)cc(F)c(F)c1F,9,NCS1-am-batch-3,NCS1-x1403,OK: No comment:No comment,success,1.605,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-19.525028,21.713799
Ric8inhib-1-frag-placed-1856,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1c(Cl)cc(F)c(Br)c1C(=O)O,9,NCS1-am-batch-3,NCS1-x1404,OK: No comment:No comment,success,2.172,3 - In Refinement,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-27.702778,19.033106
Ric8inhib-1-frag-placed-1850,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1c(F)cc(F)c(F)c1[N+](=O)[O-],9,NCS1-am-batch-3,NCS1-x1405,OK: No comment:No comment,success,2.281,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-17.661102,22.116846
Ric8inhib-1-frag-placed-1445,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1c(F)cc(F)c(F)c1F,9,NCS1-am-batch-3,NCS1-x1406,OK: No comment:No comment,success,2.725,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-18.268051,21.814497
Ric8inhib-1-frag-placed-894,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1c(F)cc(F)cc1Br,9,NCS1-am-batch-3,NCS1-x1407,OK: No comment:No comment,success,2.285,3 - In Refinement,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-21.790829,20.932018
Ric8inhib-1-frag-placed-896,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1c(F)cc(F)cc1I,9,NCS1-am-batch-3,NCS1-x1408,OK: No comment:No comment,success,2.186,3 - In Refinement,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-21.928886,19.31896
Ric8inhib-1-frag-placed-964,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1cc(Br)c(F)cc1Br,9,NCS1-am-batch-3,NCS1-x1409,OK: No comment:No comment,success,2.044,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-14.140525,19.638174
Ric8inhib-1-frag-placed-848,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1cc(Br)c(F)cc1O,9,NCS1-am-batch-3,NCS1-x1410,OK: No comment:No comment,success,1.887,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-13.711865,19.407686
Ric8inhib-1-frag-placed-1851,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1cc(C(F)(F)F)c(F)cc1F,9,NCS1-am-batch-3,NCS1-x1411,OK: No comment:No comment,FALSE,0.0,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-14.37764,14.543083
Ric8inhib-1-frag-placed-979,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1cc(Cl)c(F)cc1F,9,NCS1-am-batch-3,NCS1-x1412,OK: No comment:No comment,success,1.811,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-14.763567,13.588355
Ric8inhib-1-frag-placed-881,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1cc(Br)c(F)cc1N,9,NCS1-am-batch-3,NCS1-x1413,OK: No comment:No comment,success,2.217,3 - In Refinement,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-15.094025,18.381792
Ric8inhib-1-frag-placed-1302,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1cc(F)c(Cl)cc1N,9,NCS1-am-batch-3,NCS1-x1414,OK: No comment:No comment,success,3.27,2 - PANDDA model,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-15.889609,16.072172
Ric8inhib-1-frag-placed-933,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1cc(F)c(F)c(F)c1,9,NCS1-am-batch-3,NCS1-x1415,OK: No comment:No comment,success,2.687,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-9.323586,17.004736
Ric8inhib-1-frag-placed-1435,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1cc(F)c(F)c(F)c1N,9,NCS1-am-batch-3,NCS1-x1416,OK: No comment:No comment,FALSE,0.0,2 - PANDDA model,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-14.446321,16.557629
Ric8inhib-1-frag-placed-997,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1cc(F)c(F)cc1Br,9,NCS1-am-batch-3,NCS1-x1417,OK: No comment:No comment,success,1.792,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-14.640005,19.91846
Ric8inhib-1-frag-placed-989,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1cc(F)c(F)cc1F,9,NCS1-am-batch-3,NCS1-x1418,OK: No comment:No comment,FALSE,0.0,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-14.995654,14.78428
Ric8inhib-1-frag-placed-957,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1cc(F)c(F)cc1N,9,NCS1-am-batch-3,NCS1-x1419,OK: No comment:No comment,FALSE,0.0,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-15.874848,16.56649
Ric8inhib-1-frag-placed-1408,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1cc(F)cc(Br)c1N,9,NCS1-am-batch-3,NCS1-x1420,OK: No comment:No comment,success,1.729,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-19.210855,16.47433
Ric8inhib-1-frag-placed-1773,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1cc(F)ccc1[N+](=O)[O-],9,NCS1-am-batch-3,NCS1-x1422,OK: No comment:No comment,success,2.045,3 - In Refinement,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-14.446819,-5.236413
Ric8inhib-1-frag-placed-1399,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1cc(N)c(Br)cc1F,9,NCS1-am-batch-3,NCS1-x1423,OK: No comment:No comment,success,2.216,3 - In Refinement,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-15.656828,19.514185
Ric8inhib-1-frag-placed-855,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1cc(N)c(F)cc1Br,9,NCS1-am-batch-3,FALSE,FAIL: No comment:No comment,FALSE,0.0,FALSE,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-15.455973,19.6892
Ric8inhib-1-frag-placed-1287,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1ccc(F)c([N+](=O)[O-])c1,9,NCS1-am-batch-3,NCS1-x1424,OK: No comment:No comment,FALSE,0.0,2 - PANDDA model,True,Ric8inhibitor-1,True,True,,,,,,,,x0119-2B,x0311-1A,4.286687,4.320601,,,False,-7.951114,13.153515
Ric8inhib-1-frag-placed-523,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1ccc(F)c(Br)c1,9,NCS1-am-batch-3,NCS1-x1425,OK: No comment:No comment,FALSE,0.0,2 - PANDDA model,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-5.849391,15.356982
Ric8inhib-1-frag-placed-1406,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1c(N)ccc(F)c1Br,9,NCS1-am-batch-3,NCS1-x1426,OK: No comment:No comment,success,1.808,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-18.471119,19.163605
Ric8inhib-1-frag-placed-1297,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1ccc(F)c(C(F)F)c1,9,NCS1-am-batch-3,NCS1-x1427,OK: No comment:No comment,success,1.875,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-7.4829774,15.617236
Ric8inhib-1-frag-placed-1463,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1ccc(F)c(C2CC2)c1,9,NCS1-am-batch-3,NCS1-x1428,OK: No comment:No comment,success,1.709,1 - Analysis Pending,True,Ric8inhibitor-1,True,True,,,,,,,,x0119-2B,x0311-1A,,8.746302,8.606867,8.491359,False,-7.033851,15.786365
Ric8inhib-1-frag-placed-535,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1ccc(F)c(Cl)c1,9,NCS1-am-batch-3,NCS1-x1429,OK: No comment:No comment,success,1.787,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-6.441191,14.431215
Ric8inhib-1-frag-placed-922,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1ccc(F)c(Cl)c1Cl,9,NCS1-am-batch-3,NCS1-x1430,OK: No comment:No comment,success,2.501,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-12.096299,14.502041
Ric8inhib-1-frag-placed-901,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1ccc(F)c(F)c1Br,9,NCS1-am-batch-3,NCS1-x1432,OK: No comment:No comment,success,2.022,3 - In Refinement,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-11.612925,16.085049
Ric8inhib-1-frag-placed-980,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1ccc(F)c(F)c1Cl,9,NCS1-am-batch-3,NCS1-x1433,OK: No comment:No comment,success,1.657,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-11.947158,14.5539465
Ric8inhib-1-frag-placed-1306,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1c(N)ccc(F)c1F,9,NCS1-am-batch-3,NCS1-x1434,OK: No comment:No comment,success,1.776,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-18.299416,18.981396
Ric8inhib-1-frag-placed-521,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1ccc(F)c(I)c1,9,NCS1-am-batch-3,NCS1-x1435,OK: No comment:No comment,success,2.132,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-7.5009046,14.965599
Ric8inhib-1-frag-placed-518,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1ccc(F)c(N)c1,9,NCS1-am-batch-3,NCS1-x1437,OK: No comment:No comment,success,2.118,1 - Analysis Pending,True,Ric8inhibitor-1,True,True,,,,,,,,x0119-2B,x0311-1A,6.328363,8.377977,,,False,-7.5834084,16.438026
Ric8inhib-1-frag-placed-919,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1cc(N)ccc1F,9,NCS1-am-batch-3,NCS1-x1438,OK: No comment:No comment,success,2.438,2 - PANDDA model,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-13.426799,15.868479
Ric8inhib-1-frag-placed-500,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1ccc(F)cc1Br,9,NCS1-am-batch-3,NCS1-x1442,OK: No comment:No comment,success,1.721,3 - In Refinement,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-11.767644,-5.9538074
Ric8inhib-1-frag-placed-1249,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1ccc(F)cc1C(=O)O,9,NCS1-am-batch-3,NCS1-x1443,OK: No comment:No comment,success,2.966,2 - PANDDA model,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-11.187282,-7.271123
Ric8inhib-1-frag-placed-871,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1ccc(F)cc1CO,9,NCS1-am-batch-3,NCS1-x1444,OK: No comment:No comment,success,1.991,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-11.257501,-6.739131
Ric8inhib-1-frag-placed-923,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1cc(F)ccc1N,9,NCS1-am-batch-3,NCS1-x1445,OK: No comment:No comment,success,1.735,3 - In Refinement,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-12.47829,-7.4270887
Ric8inhib-1-frag-placed-1957,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)NNc1ccc(F)c(Br)c1,9,NCS1-am-batch-3,NCS1-x1446,OK: No comment:No comment,success,1.574,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-3.7563546,14.220012
Ric8inhib-1-frag-placed-1951,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)NNc1ccc(F)c(Cl)c1,9,NCS1-am-batch-3,NCS1-x1447,OK: No comment:No comment,FALSE,0.0,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-3.9022486,13.767622
Ric8inhib-1-frag-placed-839,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)N(N)c1ccc(F)c(Cl)c1,9,NCS1-am-batch-3,NCS1-x1448,OK: No comment:No comment,FALSE,0.0,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,3.997092,9.105059
Ric8inhib-1-frag-placed-931,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)N(N)c1ccc(F)c(F)c1,9,NCS1-am-batch-3,NCS1-x1449,OK: No comment:No comment,success,2.289,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,3.8527236,8.895095
Ric8inhib-1-frag-placed-1941,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)NNc1ccc(F)cc1,9,NCS1-am-batch-3,NCS1-x1450,OK: No comment:No comment,success,2.237,1 - Analysis Pending,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-2.8989506,13.592906
Ric8inhib-1-frag-placed-1963,Cc1oc(S(=O)(=O)N2CCOCC2)cc1C(=O)NNc1ccc(F)cc1F,9,NCS1-am-batch-3,NCS1-x1451,OK: No comment:No comment,success,2.136,3 - In Refinement,True,Ric8inhibitor-1,False,True,,,,,,,,x0119-2B,x0311-1A,,,,,False,-2.0018764,13.120557
D2R-12-frag-placed-925,CCC(=O)Nc1cc(NC(=O)CC)cc(C(=O)NC(CCS(C)(=O)=O)c2nc(-c3ccccn3)no2)c1,9,NCS1-am-batch-3,NCS1-x1452,OK: No comment:No comment,success,2.608,3 - In Refinement,True,D2R-12,False,True,,,,,,,,x0252-2B,x0485-0A,,,,,False,20.732416,1.9711775
D2R-12-frag-placed-14,CCC(=O)Nc1cc(NC(=O)CC)cc(C(=O)NCc2nc(-c3ccccn3)no2)c1,9,NCS1-am-batch-3,NCS1-x1454,OK: No comment:No comment,success,1.825,3 - In Refinement,True,D2R-12,False,True,,,,,,,,x0252-2B,x0485-0A,,,,,False,19.23116,0.03266722
CSSB03437012178-x0119-0B-x0128-0B-frag-280,COc1ccc2cc(C(=O)NCC(c3cc4ccccc4o3)N(C)C)n(C(=O)c3cc(C)cc(C#N)c3)c2c1,9,NCS1-am-batch-3,NCS1-x1455,OK: No comment:No comment,success,2.205,3 - In Refinement,True,CB1R-5,False,True,,,,,,,,x0119-0B,x0128-0B,,,,,False,36.30871,-12.902107
CSSB03437012178-x0119-0B-x0128-0B-frag-404,COc1ccc2cc(C(=O)NCC(c3cc4ccccc4o3)N(C)C)n(C(=O)c3cc(C#N)c(OC)cc3N)c2c1,9,NCS1-am-batch-3,NCS1-x1456,OK: No comment:No comment,success,2.98,2 - PANDDA model,True,CB1R-5,False,True,,,,,,,,x0119-0B,x0128-0B,,,,,False,38.13327,-12.006617
CSSB03437012178-x0119-0B-x0128-0B-frag-319,COc1ccc2cc(C(=O)NCC(c3cc4ccccc4o3)N(C)C)n(C(=O)c3cc(C#N)ccc3OC)c2c1,9,NCS1-am-batch-3,NCS1-x1457,OK: No comment:No comment,success,1.565,3 - In Refinement,True,CB1R-5,False,True,,,,,,,,x0119-0B,x0128-0B,,,,,False,37.475525,-12.632001
CSSB03437012178-x0119-0B-x0128-0B-frag-363,COc1ccc2cc(C(=O)NCC(c3cc4ccccc4o3)N(C)C)n(C(=O)c3ccc(OC)c(C#N)c3)c2c1,9,NCS1-am-batch-3,NCS1-x1458,OK: No comment:No comment,success,1.661,3 - In Refinement,True,CB1R-5,False,True,,,,,,,,x0119-0B,x0128-0B,,,,,False,38.403793,-12.621445
CSSB03437012178-x0119-0B-x0128-0B-frag-377,COc1ccc2cc(C(=O)NCC(c3cc4ccccc4o3)N(C)C)n(C(=O)c3cc(F)c(Cl)c(C#N)c3Cl)c2c1,9,NCS1-am-batch-3,NCS1-x1459,OK: No comment:No comment,success,2.373,3 - In Refinement,True,CB1R-5,False,True,,,,,,,,x0119-0B,x0128-0B,,,,,False,37.91796,-14.15749
CSSB03437012178-x0119-0B-x0128-0B-frag-291,COc1ccc2cc(C(=O)NCC(c3cc4ccccc4o3)N(C)C)n(C(=O)c3ccc(F)c(C#N)c3)c2c1,9,NCS1-am-batch-3,NCS1-x1460,OK: No comment:No comment,success,2.073,3 - In Refinement,True,CB1R-5,False,True,,,,,,,,x0119-0B,x0128-0B,,,,,False,37.460655,-13.565411
CSSB03437012178-x0119-0B-x0128-0B-frag-288,COc1ccc2cc(C(=O)NCC(c3cc4ccccc4o3)N(C)C)n(C(=O)c3ccc(N)c(C#N)c3)c2c1,9,NCS1-am-batch-3,NCS1-x1461,OK: No comment:No comment,success,1.716,3 - In Refinement,True,CB1R-5,False,True,,,,,,,,x0119-0B,x0128-0B,,,,,False,37.553608,-11.775437
CSSB03437012178-x0119-0B-x0128-0B-frag-289,COc1ccc2cc(C(=O)NCC(c3cc4ccccc4o3)N(C)C)n(C(=O)c3cc(N)cc(C#N)c3)c2c1,9,NCS1-am-batch-3,NCS1-x1463,OK: No comment:No comment,success,1.766,3 - In Refinement,True,CB1R-5,False,True,,,,,,,,x0119-0B,x0128-0B,,,,,False,36.53801,-12.301928
CSSB03437012178-x0119-0B-x0128-0B-frag-283,COc1ccc2cc(C(=O)NCC(c3cc4ccccc4o3)N(C)C)n(C(=O)c3cc(C#N)ccc3F)c2c1,9,NCS1-am-batch-3,NCS1-x1464,OK: No comment:No comment,success,1.98,1 - Analysis Pending,True,CB1R-5,False,True,,,,,,,,x0119-0B,x0128-0B,,,,,False,37.050343,-14.014742
CSSB03437012178-x0119-0B-x0128-0B-frag-279,COc1ccc2cc(C(=O)NCC(c3cc4ccccc4o3)N(C)C)n(C(=O)c3cc(C#N)ccc3N)c2c1,9,NCS1-am-batch-3,NCS1-x1465,OK: No comment:No comment,success,1.625,3 - In Refinement,True,CB1R-5,False,True,,,,,,,,x0119-0B,x0128-0B,,,,,False,36.972664,-11.884268
CSSB03437012178-x0119-0B-x0128-0B-frag-277,COc1ccc2cc(C(=O)NCC(c3cc4ccccc4o3)N(C)C)n(C(=O)c3cccc(C#N)c3)c2c1,9,NCS1-am-batch-3,NCS1-x1466,OK: No comment:No comment,Failed - low resolution,3.6,2 - PANDDA model,True,CB1R-5,False,True,,,,,,,,x0119-0B,x0128-0B,,,,,False,36.98756,-12.959386
CSSB03437012178-x0119-0B-x0128-0B-frag-296,COc1ccc2cc(C(=O)NCC(c3cc4ccccc4o3)N(C)C)n(C(=O)c3cccc(C#N)c3Cl)c2c1,9,NCS1-am-batch-3,NCS1-x1467,OK: No comment:No comment,success,1.769,1 - Analysis Pending,True,CB1R-5,False,True,,,,,,,,x0119-0B,x0128-0B,,,,,False,38.417023,-13.426359
CSSS00121613715-x0071-0B-x0119-2B-frag-24,Nc1c(C(=O)N2CCN(C3c4ccccc4-c4ccccc43)CC2)sc2ccccc12,9,NCS1-am-batch-3,NCS1-x1469,OK: No comment:No comment,success,1.889,1 - Analysis Pending,True,Ric8inhibitor-3,False,True,,,,,,,,x0071-0B,x0119-2B,,,,,False,-3.7757392,-20.531729
D2R-12-frag-placed-182,CN(Cc1nc(-c2ccccn2)no1)C(=O)c1cc(N2CCCC2=O)cc(N2CCCC2=O)c1,9,NCS1-am-batch-3,NCS1-x1470,OK: No comment:No comment,success,7.19,1 - Analysis Pending,True,D2R-12,False,True,,,,,,,,x0252-2B,x0485-0A,,,,,False,18.069107,1.4541217
D2R-12-frag-placed-1578,CS(=O)(=O)CCC(NC(=O)c1cc(N2CCCC2=O)cc(N2CCCC2=O)c1)c1nc(-c2ccccn2)no1,9,NCS1-am-batch-3,NCS1-x1471,OK: No comment:No comment,success,2.323,1 - Analysis Pending,True,D2R-12,False,True,,,,,,,,x0252-2B,x0485-0A,,,,,False,19.491549,2.6484368
D2R-12-frag-placed-786,CSCCC(NC(=O)c1cc(N2CCCC2=O)cc(N2CCCC2=O)c1)c1nc(-c2ccccn2)no1,9,NCS1-am-batch-3,NCS1-x1472,OK: No comment:No comment,success,1.854,1 - Analysis Pending,True,D2R-12,False,True,,,,,,,,x0252-2B,x0485-0A,,,,,False,19.154123,2.3324013
D2R-12-frag-placed-829,O=C1CCCN1c1cc(C(=O)N2CC(F)CC2c2nc(-c3ccccn3)no2)cc(N2CCCC2=O)c1,9,NCS1-am-batch-3,NCS1-x1473,OK: No comment:No comment,success,2.406,1 - Analysis Pending,True,D2R-12,False,True,,,,,,,,x0252-2B,x0485-0A,,,,,False,16.873096,0.7863212
CSSS00121613715-x0071-0B-x0119-2B-frag-30,O=C(c1cc2c(F)cccc2s1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,9,NCS1-am-batch-3,NCS1-x1475,OK: No comment:No comment,success,1.967,1 - Analysis Pending,True,Ric8inhibitor-3,False,True,,,,,,,,x0252-2B,x0485-0A,,,,,False,-2.5376732,-19.080946
CSSS00121613715-x0071-0B-x0119-2B-frag-125,O=C(c1cc2cc([N+](=O)[O-])ccc2s1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,9,NCS1-am-batch-3,NCS1-x1476,OK: No comment:No comment,success,1.778,3 - In Refinement,True,Ric8inhibitor-3,True,True,,,,,,,,x0071-0B,x0119-2B,10.931512,,,,False,-2.0784442,-20.752993
CSSS00121613715-x0071-0B-x0119-2B-frag-21,O=C(c1cc2cc(Br)ccc2s1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,9,NCS1-am-batch-3,NCS1-x1477,OK: No comment:No comment,success,3.07,3 - In Refinement,True,Ric8inhibitor-3,True,True,,,,,,,,x0071-0B,x0119-2B,,12.266677,,,False,-1.8914771,-20.152197
CSSS00121613715-x0071-0B-x0119-2B-frag-18,O=C(c1cc2cccc(Br)c2s1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,9,NCS1-am-batch-3,NCS1-x1478,OK: No comment:No comment,success,2.598,1 - Analysis Pending,True,Ric8inhibitor-3,False,True,,,,,,,,x0071-0B,x0119-2B,,,,,False,-1.5261105,-19.785006
CSSS00121613715-x0071-0B-x0119-2B-frag-23,O=C(c1cc2cccc(Cl)c2s1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,9,NCS1-am-batch-3,NCS1-x1479,OK: No comment:No comment,success,2.83,3 - In Refinement,True,Ric8inhibitor-3,False,True,,,,,,,,x0071-0B,x0119-2B,,,,,False,-2.2798908,-19.63161
CSSS00121613715-x0071-0B-x0119-2B-frag-28,O=C(c1cc2cccc(F)c2s1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,9,NCS1-am-batch-3,NCS1-x1480,OK: No comment:No comment,FALSE,0.0,2 - PANDDA model,True,Ric8inhibitor-3,False,True,,,,,,,,x0071-0B,x0119-2B,,,,,False,-1.7960309,-19.136787
CSSS00121613715-x0071-0B-x0119-2B-frag-116,O=C(c1sc2cc(F)ccc2c1Cl)N1CCN(C2c3ccccc3-c3ccccc32)CC1,9,NCS1-am-batch-3,NCS1-x1481,OK: No comment:No comment,FALSE,0.0,1 - Analysis Pending,True,Ric8inhibitor-3,False,True,,,,,,,,x0071-0B,x0119-2B,,,,,False,-3.704404,-18.606525
